case	barcode_normal	barcode_tumor	uuid_normal	uuid_tumor	chr1:111755648_normal	chr1:111755648_tumor	chr1:120973520_normal	chr1:120973520_tumor	chr1:125167749_normal	chr1:125167749_tumor	chr1:125167927_normal	chr1:125167927_tumor	chr1:143184833_normal	chr1:143184833_tumor	chr1:143191791_normal	chr1:143191791_tumor	chr1:143213623_normal	chr1:143213623_tumor	chr1:143217536_normal	chr1:143217536_tumor	chr1:143218105_normal	chr1:143218105_tumor	chr1:185156770_normal	chr1:185156770_tumor	chr10:41909522_normal	chr10:41909522_tumor	chr10:41910866_normal	chr10:41910866_tumor	chr10:42067190_normal	chr10:42067190_tumor	chr10:73969_normal	chr10:73969_tumor	chr14:75794999_normal	chr14:75794999_tumor	chr16:34582307_normal	chr16:34582307_tumor	chr16:34583579_normal	chr16:34583579_tumor	chr16:68738315_normal	chr16:68738315_tumor	chr17:59381297_normal	chr17:59381297_tumor	chr20:29080591_normal	chr20:29080591_tumor	chr20:29080600_normal	chr20:29080600_tumor	chr20:31661448_normal	chr20:31661448_tumor	chr20:34526476_normal	chr20:34526476_tumor	chr21:32413109_normal	chr21:32413109_tumor	chr3:47586910_normal	chr3:47586910_tumor	chr3:75669082_normal	chr3:75669082_tumor	chr3:75669400_normal	chr3:75669400_tumor	chr5:40681256_normal	chr5:40681256_tumor	chr5:49657236_normal	chr5:49657236_tumor	chr5:49657316_normal	chr5:49657316_tumor	chr5:49658235_normal	chr5:49658235_tumor	chr5:49660983_normal	chr5:49660983_tumor	chr8:102395112_normal	chr8:102395112_tumor	chr8:127891443_normal	chr8:127891443_tumor	chr8:128267540_normal	chr8:128267540_tumor	chr8:13132891_normal	chr8:13132891_tumor	chr9:135751043_normal	chr9:135751043_tumor
TCGA-AC-A7VC	TCGA-AC-A7VC-10A	TCGA-AC-A7VC-01A	20a7e1da-b14f-42bb-92fc-824fc19c6c1e	2cc67b8b-f665-48b5-8322-1deb7d84d966	13	4.0	132.0	153.0	17.0	9.0	25.0	21.0	18.0	28.0	0.0	4.0	19.0	25.0	164.0	181.0	84.0	90.0	5.0	10.0	6.0	5.0	11.0	18.0	10.0	10.0	7.0	2.0	0.0	0.0	220.0	148.0	165.0	121.0	71.0	73.0	1.0	0.0	18.0	16.0	13.0	13.0	0.0	0.0	5.0	7	10.0	7.0	18.0	27.0	7.0	5.0	7.0	2.0	17	18	12.0	18.0	3.0	7.0	10.0	12.0	20.0	18.0	0.0	1.0	0.0	1.0	0.0	0.0	17.0	32.0	29.0	26
TCGA-LL-A5YP	TCGA-LL-A5YP-10A	TCGA-LL-A5YP-01A	c4e93b85-38f5-4801-a62c-d99ead0998a9	ce4b8f0a-08a9-4051-84a7-c979ee33097b	12	5.0	127.0	125.0	9.0	22.0	25.0	41.0	26.0	50.0	0.0	1.0	21.0	40.0	146.0	252.0	60.0	115.0	6.0	6.0	4.0	8.0	18.0	39.0	19.0	27.0	6.0	8.0	0.0	0.0	198.0	336.0	126.0	265.0	74.0	83.0	1.0	1.0	16.0	42.0	13.0	35.0	0.0	1.0	2.0	6	11.0	12.0	12.0	12.0	13.0	10.0	5.0	5.0	26	29	30.0	78.0	19.0	63.0	20.0	69.0	34.0	131.0	0.0	1.0	0.0	1.0	0.0	0.0	39.0	19.0	74.0	50
TCGA-C8-A12O	TCGA-C8-A12O-10A	TCGA-C8-A12O-01A	50e1d68e-5c0f-478f-98ab-4226cb8f0ef0	2df623d5-b9c8-4313-acf1-2ea53dccfdc4	4	9.0	0.0	0.0	1.0	4.0	0.0	2.0	1.0	6.0	0.0	1.0	1.0	1.0	13.0	17.0	4.0	9.0	1.0	9.0	1.0	0.0	2.0	2.0	1.0	2.0	0.0	0.0	0.0	2.0	15.0	13.0	6.0	15.0	14.0	10.0	0.0	0.0	2.0	4.0	2.0	5.0	0.0	0.0	15.0	24	4.0	8.0	0.0	0.0	1.0	0.0	0.0	1.0	21	30	0.0	2.0	0.0	1.0	0.0	2.0	1.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	5.0	9.0	14
TCGA-E2-A1IO	TCGA-E2-A1IO-10A	TCGA-E2-A1IO-01A	32a32372-7532-4490-99ca-21543d459e69	cf23a9b3-0ecd-4c12-bed5-ce334b6c8c83	8	9.0	1.0	0.0	41.0	48.0	125.0	67.0	181.0	91.0	28.0	23.0	97.0	67.0	1094.0	733.0	519.0	347.0	3.0	5.0	23.0	18.0	76.0	84.0	92.0	79.0	3.0	2.0	10.0	8.0	710.0	774.0	517.0	610.0	7.0	13.0	2.0	5.0	2.0	6.0	2.0	6.0	2.0	1.0	3.0	3	6.0	8.0	1.0	2.0	41.0	29.0	38.0	29.0	18	24	107.0	112.0	86.0	81.0	88.0	92.0	180.0	165.0	0.0	0.0	3.0	10.0	4.0	0.0	5.0	11.0	14.0	19
TCGA-AC-A2FK	TCGA-AC-A2FK-11A	TCGA-AC-A2FK-01A	15d7ba5c-28d1-4d70-8e38-2e55e4ebbdae	57d3368e-5a66-4fa4-a291-b0cbce59bbad	8	13.0	0.0	1.0	42.0	49.0	103.0	111.0	141.0	165.0	15.0	14.0	60.0	94.0	822.0	870.0	354.0	385.0	7.0	1.0	23.0	29.0	91.0	127.0	132.0	115.0	2.0	2.0	2.0	5.0	1789.0	2035.0	1132.0	1393.0	36.0	28.0	2.0	3.0	8.0	7.0	6.0	3.0	2.0	4.0	8.0	6	6.0	9.0	0.0	2.0	27.0	34.0	19.0	23.0	26	16	114.0	175.0	92.0	124.0	94.0	109.0	224.0	238.0	2.0	1.0	2.0	1.0	1.0	1.0	17.0	20.0	53.0	55
TCGA-E9-A247	TCGA-E9-A247-10A	TCGA-E9-A247-01A	8329285e-8103-4593-b7a0-19831c6b4975	fdd7362e-5ae6-474c-a2a7-409c92b20b70	9	5.0	2.0	2.0	45.0	50.0	66.0	55.0	81.0	87.0	5.0	3.0	44.0	46.0	637.0	603.0	356.0	316.0	3.0	3.0	33.0	29.0	87.0	100.0	73.0	85.0	5.0	2.0	2.0	0.0	671.0	913.0	531.0	658.0	19.0	10.0	3.0	1.0	3.0	16.0	2.0	15.0	1.0	3.0	7.0	10	11.0	7.0	3.0	1.0	58.0	40.0	28.0	20.0	21	9	162.0	82.0	104.0	52.0	125.0	52.0	206.0	127.0	3.0	1.0	2.0	1.0	0.0	1.0	7.0	10.0	27.0	14
TCGA-D8-A1JD	TCGA-D8-A1JD-10A	TCGA-D8-A1JD-01A	c64c844a-7623-4432-89c8-500495202787	c4a596c5-2320-45e2-ac78-9bca234c08e0	3	7.0	0.0	1.0	50.0	46.0	68.0	123.0	137.0	170.0	8.0	13.0	62.0	96.0	769.0	847.0	422.0	476.0	0.0	3.0	27.0	55.0	90.0	152.0	58.0	76.0	1.0	2.0	4.0	7.0	770.0	891.0	664.0	607.0	5.0	19.0	2.0	4.0	2.0	3.0	2.0	2.0	0.0	1.0	9.0	17	5.0	6.0	0.0	0.0	33.0	26.0	9.0	10.0	48	23	112.0	151.0	90.0	109.0	135.0	151.0	227.0	277.0	0.0	4.0	4.0	4.0	0.0	1.0	2.0	5.0	0.0	20
TCGA-AR-A24U	TCGA-AR-A24U-10A	TCGA-AR-A24U-01A	d325b5b5-2638-4ab8-95b8-e1bb2931bca5	10b75e71-d8cb-46f6-8407-7e376634d0ba	12	7.0	1.0	0.0	84.0	69.0	107.0	98.0	124.0	138.0	66.0	58.0	77.0	71.0	907.0	803.0	461.0	438.0	3.0	2.0	43.0	20.0	160.0	140.0	47.0	40.0	2.0	3.0	2.0	0.0	1628.0	1210.0	1289.0	976.0	23.0	17.0	3.0	2.0	6.0	5.0	5.0	6.0	2.0	0.0	4.0	6	7.0	12.0	2.0	0.0	48.0	25.0	33.0	10.0	16	34	398.0	265.0	328.0	231.0	308.0	221.0	718.0	568.0	2.0	4.0	0.0	3.0	1.0	6.0	4.0	12.0	30.0	13
TCGA-AC-A3QP	TCGA-AC-A3QP-10B	TCGA-AC-A3QP-01A	ece887bb-c3c0-400e-94a7-0cbf6fd5ca90	5c27fda5-aca2-4b95-bbc7-b963e58dfa9c	11	13.0	87.0	106.0	8.0	7.0	15.0	28.0	30.0	17.0	4.0	2.0	13.0	17.0	193.0	168.0	62.0	72.0	7.0	4.0	4.0	7.0	14.0	11.0	26.0	18.0	10.0	14.0	0.0	0.0	112.0	129.0	79.0	85.0	52.0	69.0	0.0	0.0	28.0	47.0	28.0	41.0	0.0	0.0	2.0	3	6.0	26.0	26.0	29.0	16.0	20.0	9.0	15.0	26	35	23.0	22.0	15.0	23.0	21.0	13.0	37.0	33.0	0.0	0.0	0.0	0.0	0.0	3.0	57.0	42.0	59.0	70
TCGA-OL-A5D8	TCGA-OL-A5D8-10A	TCGA-OL-A5D8-01A	bedc22ed-7476-42b2-a8d5-a0668f16975d	39d59acb-6771-466a-8fbc-453be969c548	12	13.0	123.0	150.0	0.0	1.0	5.0	4.0	13.0	8.0	1.0	0.0	0.0	2.0	49.0	40.0	27.0	23.0	3.0	7.0	3.0	1.0	13.0	6.0	8.0	6.0	12.0	17.0	0.0	0.0	92.0	75.0	56.0	48.0	78.0	53.0	0.0	0.0	40.0	44.0	35.0	36.0	1.0	0.0	7.0	1	19.0	14.0	17.0	24.0	12.0	13.0	6.0	4.0	30	27	9.0	11.0	9.0	9.0	8.0	9.0	12.0	23.0	1.0	0.0	1.0	0.0	1.0	1.0	35.0	56.0	55.0	63
TCGA-A7-A425	TCGA-A7-A425-10A	TCGA-A7-A425-01A	81d6c05e-b176-4925-84bc-fe657de17fd5	675e6f58-a795-4582-8102-b3bb0ba06d54	8	10.0	120.0	109.0	21.0	4.0	38.0	15.0	36.0	15.0	3.0	1.0	22.0	9.0	226.0	81.0	114.0	39.0	4.0	4.0	6.0	3.0	27.0	14.0	18.0	7.0	5.0	8.0	1.0	0.0	350.0	86.0	278.0	62.0	49.0	48.0	0.0	0.0	33.0	24.0	31.0	24.0	0.0	1.0	3.0	3	8.0	7.0	20.0	17.0	14.0	9.0	9.0	7.0	18	14	26.0	13.0	19.0	12.0	13.0	8.0	35.0	19.0	0.0	1.0	0.0	0.0	0.0	1.0	20.0	24.0	34.0	49
TCGA-OK-A5Q2	TCGA-OK-A5Q2-10A	TCGA-OK-A5Q2-01A	e7e52a0f-6dd1-481f-925c-087fdde7bc42	5a16c213-752c-45b3-8983-3575f331a5cd	3	7.0	153.0	156.0	1.0	1.0	6.0	12.0	10.0	17.0	0.0	0.0	3.0	9.0	54.0	71.0	30.0	27.0	3.0	3.0	3.0	3.0	9.0	17.0	3.0	3.0	7.0	12.0	2.0	2.0	61.0	68.0	38.0	46.0	71.0	54.0	1.0	0.0	31.0	29.0	24.0	26.0	1.0	0.0	4.0	5	11.0	8.0	12.0	23.0	13.0	18.0	5.0	5.0	27	16	4.0	8.0	5.0	8.0	5.0	2.0	9.0	13.0	0.0	1.0	1.0	0.0	0.0	0.0	29.0	18.0	51.0	50
TCGA-AC-A6IW	TCGA-AC-A6IW-10A	TCGA-AC-A6IW-01A	4fadfe9a-a4c9-430f-8e94-f53d94eaa9a0	339aecc3-c606-4352-9219-f11891450a0d	4	13.0	132.0	210.0	1.0	1.0	6.0	5.0	11.0	4.0	0.0	1.0	5.0	1.0	55.0	38.0	21.0	22.0	3.0	8.0	0.0	0.0	4.0	1.0	7.0	1.0	17.0	11.0	0.0	0.0	55.0	9.0	33.0	6.0	68.0	91.0	0.0	0.0	13.0	35.0	11.0	30.0	0.0	0.0	20.0	12	6.0	16.0	29.0	36.0	5.0	5.0	3.0	5.0	15	14	2.0	0.0	1.0	1.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	8.0	28.0	27.0	28
TCGA-BH-A209	TCGA-BH-A209-11A	TCGA-BH-A209-01A	c580c610-832d-45be-9963-06bb918ede73	7b85ca36-2fe9-4156-99eb-f79463dbc572	5	4.0	1.0	5.0	34.0	20.0	92.0	105.0	245.0	231.0	24.0	32.0	31.0	26.0	784.0	709.0	471.0	616.0	4.0	3.0	31.0	16.0	129.0	86.0	68.0	44.0	3.0	1.0	1.0	1.0	1415.0	639.0	847.0	534.0	14.0	4.0	0.0	1.0	2.0	3.0	2.0	2.0	0.0	0.0	6.0	1	10.0	1.0	0.0	2.0	40.0	12.0	15.0	8.0	24	24	95.0	50.0	80.0	30.0	69.0	29.0	163.0	85.0	0.0	2.0	2.0	5.0	0.0	2.0	7.0	4.0	22.0	16
TCGA-B6-A0I1	TCGA-B6-A0I1-10A	TCGA-B6-A0I1-01A	281cf4fc-6664-4b41-9769-b69022360bff	b545f49d-4e72-4c07-8927-6a097bdb02e5	15	16.0	120.0	327.0	11.0	28.0	6.0	51.0	13.0	137.0	0.0	0.0	6.0	109.0	34.0	556.0	19.0	491.0	4.0	14.0	0.0	5.0	6.0	17.0	3.0	18.0	8.0	15.0	1.0	0.0	88.0	415.0	67.0	352.0	73.0	137.0	0.0	0.0	24.0	55.0	22.0	49.0	0.0	0.0	4.0	11	6.0	24.0	16.0	38.0	9.0	17.0	8.0	9.0	19	85	8.0	24.0	2.0	18.0	4.0	11.0	19.0	32.0	0.0	0.0	0.0	1.0	0.0	1.0	44.0	33.0	65.0	91
TCGA-AC-A8OP	TCGA-AC-A8OP-10A	TCGA-AC-A8OP-01A	03b2f263-0567-4524-9116-4f7aa4f5f645	f3e1afff-2a28-4a9e-9d07-bdb2d85b9f59	11	7.0	393.0	345.0	5.0	1.0	9.0	12.0	11.0	6.0	1.0	2.0	5.0	6.0	74.0	63.0	22.0	22.0	5.0	6.0	1.0	1.0	3.0	6.0	10.0	12.0	16.0	14.0	0.0	0.0	128.0	99.0	77.0	44.0	134.0	75.0	0.0	0.0	29.0	15.0	18.0	13.0	0.0	0.0	20.0	15	14.0	13.0	56.0	36.0	7.0	1.0	4.0	2.0	29	15	3.0	8.0	1.0	6.0	1.0	2.0	5.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	6.0	62.0	36
TCGA-EW-A1OY	TCGA-EW-A1OY-10A	TCGA-EW-A1OY-01A	dab0cbbf-0058-4c3a-b6d4-9513aaf08e46	25c4424b-8338-41d2-9b85-e72118d74d85	8	13.0	1.0	3.0	3.0	57.0	3.0	160.0	11.0	252.0	1.0	23.0	10.0	128.0	99.0	1815.0	35.0	868.0	4.0	6.0	4.0	28.0	11.0	83.0	5.0	98.0	0.0	2.0	2.0	11.0	122.0	1113.0	84.0	685.0	21.0	10.0	0.0	3.0	1.0	7.0	1.0	7.0	1.0	9.0	4.0	14	5.0	15.0	1.0	2.0	12.0	33.0	11.0	14.0	12	10	5.0	99.0	7.0	71.0	8.0	55.0	16.0	134.0	3.0	2.0	3.0	4.0	0.0	7.0	6.0	8.0	13.0	21
TCGA-E9-A1ND	TCGA-E9-A1ND-10A	TCGA-E9-A1ND-01A	b2c9ff54-2819-4d91-9109-cada1ccce66c	05422bf7-790f-4e4a-a8ce-e4432860a25b	13	5.0	1.0	0.0	3.0	46.0	6.0	87.0	14.0	214.0	2.0	53.0	3.0	27.0	61.0	1126.0	22.0	914.0	3.0	5.0	4.0	24.0	12.0	109.0	5.0	85.0	0.0	0.0	3.0	7.0	66.0	733.0	64.0	583.0	26.0	5.0	1.0	1.0	3.0	5.0	2.0	5.0	2.0	1.0	2.0	7	5.0	6.0	0.0	2.0	14.0	35.0	7.0	27.0	18	14	9.0	117.0	11.0	83.0	14.0	115.0	22.0	174.0	2.0	0.0	1.0	2.0	3.0	0.0	6.0	6.0	9.0	15
TCGA-E2-A15D	TCGA-E2-A15D-10A	TCGA-E2-A15D-01A	7837352e-e4b8-406e-9709-a1d2ce538e55	4179f453-f733-4f55-873d-bc650b7ae56c	10	17.0	0.0	0.0	0.0	3.0	7.0	6.0	4.0	3.0	0.0	0.0	5.0	5.0	24.0	39.0	10.0	13.0	0.0	8.0	2.0	2.0	3.0	1.0	3.0	5.0	0.0	0.0	8.0	3.0	17.0	10.0	11.0	8.0	46.0	31.0	0.0	1.0	3.0	2.0	2.0	2.0	0.0	0.0	30.0	19	20.0	15.0	1.0	0.0	3.0	1.0	2.0	2.0	45	46	6.0	4.0	3.0	3.0	3.0	1.0	5.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	7.0	25.0	48.0	55
TCGA-LD-A66U	TCGA-LD-A66U-10A	TCGA-LD-A66U-01A	741ef7cb-ce16-4338-84f1-506f46930de8	1d7f1141-4b48-4350-aec4-d0a9abf0121b	10	8.0	183.0	208.0	0.0	2.0	2.0	4.0	2.0	6.0	0.0	0.0	0.0	0.0	18.0	23.0	4.0	11.0	2.0	7.0	2.0	2.0	0.0	2.0	1.0	1.0	1.0	2.0	0.0	0.0	32.0	38.0	18.0	24.0	88.0	57.0	0.0	0.0	12.0	25.0	11.0	17.0	0.0	0.0	4.0	7	13.0	15.0	11.0	15.0	4.0	7.0	5.0	5.0	14	18	3.0	2.0	1.0	2.0	3.0	2.0	4.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	15.0	60.0	53
TCGA-E9-A229	TCGA-E9-A229-10B	TCGA-E9-A229-01A	2b2f7d79-d580-4070-b77c-5e7a514b3476	8b2a1919-98a4-4b3c-a257-8a6f85fe6d81	5	13.0	1.0	1.0	51.0	61.0	92.0	89.0	144.0	156.0	2.0	4.0	128.0	111.0	657.0	612.0	335.0	286.0	7.0	5.0	30.0	24.0	100.0	90.0	106.0	112.0	1.0	2.0	2.0	1.0	869.0	921.0	625.0	598.0	21.0	18.0	1.0	0.0	2.0	7.0	1.0	7.0	0.0	1.0	10.0	9	5.0	8.0	3.0	1.0	27.0	18.0	10.0	15.0	21	22	139.0	109.0	91.0	82.0	135.0	115.0	209.0	170.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	6.0	16.0	25
TCGA-C8-A8HQ	TCGA-C8-A8HQ-10A	TCGA-C8-A8HQ-01A	f78e7749-75a8-45b1-b58f-ce634cfa3d66	d1301b6a-5f30-4888-8d8b-0393bbb22949	3	6.0	218.0	205.0	0.0	5.0	10.0	7.0	5.0	6.0	1.0	0.0	4.0	3.0	35.0	23.0	15.0	11.0	2.0	14.0	0.0	1.0	4.0	2.0	4.0	4.0	6.0	13.0	0.0	0.0	60.0	40.0	31.0	30.0	79.0	100.0	0.0	0.0	12.0	7.0	12.0	7.0	0.0	0.0	10.0	9	14.0	13.0	32.0	28.0	3.0	1.0	4.0	1.0	22	23	4.0	2.0	3.0	0.0	3.0	1.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	14.0	36.0	41
TCGA-A2-A1G1	TCGA-A2-A1G1-10A	TCGA-A2-A1G1-01A	ed5e0a46-7eea-49c6-8033-f179674b0d97	8149b67d-e5f1-4485-937b-7c50d131b995	13	2.0	0.0	0.0	48.0	33.0	71.0	39.0	79.0	69.0	7.0	6.0	50.0	37.0	375.0	425.0	211.0	287.0	4.0	4.0	40.0	29.0	94.0	104.0	72.0	65.0	2.0	1.0	1.0	1.0	839.0	751.0	604.0	666.0	15.0	13.0	0.0	2.0	3.0	5.0	2.0	6.0	1.0	2.0	8.0	8	6.0	8.0	3.0	2.0	16.0	23.0	15.0	13.0	25	15	132.0	155.0	105.0	125.0	127.0	120.0	185.0	219.0	0.0	3.0	2.0	2.0	0.0	0.0	2.0	1.0	22.0	16
TCGA-D8-A1JI	TCGA-D8-A1JI-10A	TCGA-D8-A1JI-01A	717a4f9c-9a60-44bf-a438-cd0167d705ff	63119cc4-e27a-4efd-a13a-168729f56e98	16	11.0	5.0	4.0	35.0	73.0	86.0	248.0	101.0	295.0	16.0	29.0	25.0	75.0	687.0	1590.0	333.0	583.0	4.0	6.0	45.0	67.0	172.0	311.0	69.0	165.0	1.0	2.0	5.0	13.0	679.0	1144.0	483.0	756.0	19.0	12.0	2.0	3.0	6.0	11.0	4.0	9.0	1.0	4.0	10.0	13	9.0	27.0	1.0	2.0	28.0	37.0	22.0	23.0	25	51	195.0	292.0	137.0	222.0	173.0	237.0	315.0	483.0	1.0	6.0	1.0	4.0	1.0	5.0	9.0	7.0	23.0	38
TCGA-AC-A23C	TCGA-AC-A23C-10A	TCGA-AC-A23C-01A	9fbf81e1-438a-4139-afd7-6a9362fb4891	d4cc029a-18a9-4685-8d5c-f6ebb645bebc	8	3.0	2.0	3.0	40.0	66.0	64.0	99.0	105.0	157.0	17.0	19.0	24.0	70.0	503.0	1151.0	235.0	602.0	2.0	4.0	23.0	41.0	87.0	118.0	58.0	131.0	2.0	1.0	1.0	1.0	852.0	1547.0	572.0	1166.0	13.0	7.0	0.0	2.0	9.0	2.0	8.0	2.0	0.0	4.0	3.0	3	6.0	6.0	2.0	1.0	28.0	40.0	17.0	13.0	13	11	84.0	184.0	64.0	132.0	77.0	165.0	146.0	325.0	1.0	1.0	2.0	0.0	2.0	1.0	7.0	3.0	17.0	15
TCGA-AR-A251	TCGA-AR-A251-10A	TCGA-AR-A251-01A	df5c26e8-d388-4d2c-922a-110480652e4e	4009bd6d-68bf-4566-9891-d66af5a55fee	9	8.0	1.0	2.0	37.0	68.0	92.0	63.0	112.0	65.0	18.0	10.0	59.0	54.0	680.0	559.0	361.0	339.0	7.0	3.0	27.0	20.0	72.0	73.0	70.0	92.0	2.0	5.0	0.0	1.0	689.0	514.0	547.0	342.0	14.0	12.0	1.0	0.0	2.0	1.0	1.0	1.0	2.0	3.0	5.0	3	10.0	16.0	1.0	0.0	20.0	34.0	12.0	21.0	21	15	129.0	148.0	91.0	105.0	100.0	131.0	165.0	152.0	0.0	2.0	1.0	3.0	0.0	4.0	11.0	4.0	23.0	16
TCGA-A7-A3J1	TCGA-A7-A3J1-10A	TCGA-A7-A3J1-01A	114f7723-ad85-41ed-8286-31299d2baf2b	3f10eb27-68ed-4ae0-82c2-e43169dc31b3	6	19.0	95.0	109.0	3.0	3.0	5.0	7.0	11.0	9.0	0.0	1.0	5.0	8.0	62.0	62.0	26.0	34.0	3.0	8.0	2.0	4.0	10.0	4.0	2.0	7.0	7.0	12.0	0.0	1.0	57.0	61.0	44.0	42.0	47.0	43.0	0.0	0.0	24.0	19.0	24.0	17.0	0.0	1.0	0.0	1	5.0	12.0	16.0	18.0	14.0	12.0	5.0	5.0	18	23	11.0	5.0	6.0	3.0	9.0	6.0	18.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	11.0	41.0	53
TCGA-5L-AAT0	TCGA-5L-AAT0-10A	TCGA-5L-AAT0-01A	26b08a49-ec19-42da-a019-272bb74fda77	f962a162-5531-4fc8-ae4d-5afa322ae437	3	7.0	138.0	310.0	3.0	3.0	2.0	14.0	7.0	19.0	1.0	1.0	4.0	15.0	35.0	79.0	15.0	38.0	2.0	8.0	2.0	1.0	1.0	10.0	0.0	5.0	7.0	10.0	0.0	0.0	36.0	47.0	28.0	37.0	56.0	95.0	0.0	0.0	11.0	20.0	9.0	21.0	0.0	0.0	2.0	13	11.0	19.0	23.0	45.0	10.0	4.0	4.0	2.0	10	34	4.0	3.0	2.0	2.0	2.0	3.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	30.0	23.0	39
TCGA-A7-A3J0	TCGA-A7-A3J0-10A	TCGA-A7-A3J0-01A	33cbc32e-977b-409c-8573-5e5cc02a19b5	2a39f4cb-f06f-44b3-a103-83cbaf5f2039	9	10.0	144.0	168.0	2.0	21.0	6.0	37.0	8.0	44.0	1.0	7.0	0.0	14.0	79.0	274.0	31.0	126.0	1.0	1.0	6.0	14.0	8.0	31.0	5.0	23.0	9.0	11.0	0.0	1.0	65.0	275.0	41.0	180.0	85.0	42.0	0.0	1.0	21.0	23.0	18.0	22.0	0.0	1.0	2.0	4	11.0	11.0	15.0	23.0	10.0	12.0	6.0	8.0	27	21	5.0	32.0	2.0	27.0	8.0	23.0	13.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	30.0	65.0	39
TCGA-C8-A26W	TCGA-C8-A26W-10A	TCGA-C8-A26W-01A	3dd68aae-c324-4a99-af4f-7100a240d3b4	dc23d65c-a801-414b-9508-4733aae8282c	12	4.0	0.0	0.0	46.0	43.0	70.0	92.0	89.0	106.0	6.0	5.0	72.0	98.0	510.0	426.0	312.0	229.0	7.0	5.0	30.0	19.0	99.0	99.0	101.0	93.0	1.0	1.0	2.0	1.0	815.0	545.0	601.0	330.0	19.0	11.0	1.0	1.0	8.0	1.0	8.0	1.0	0.0	1.0	6.0	6	12.0	8.0	0.0	0.0	41.0	25.0	19.0	18.0	31	19	125.0	96.0	92.0	78.0	113.0	67.0	197.0	156.0	3.0	1.0	3.0	2.0	2.0	0.0	3.0	4.0	31.0	23
TCGA-AR-A2LO	TCGA-AR-A2LO-10A	TCGA-AR-A2LO-01A	4c3efb74-dc9b-4f8b-97f7-1bf761a5be9b	e416303d-614c-4a5f-8ec8-3f0c0f697e46	4	2.0	0.0	0.0	42.0	52.0	65.0	163.0	97.0	201.0	17.0	32.0	35.0	51.0	729.0	1066.0	424.0	474.0	4.0	7.0	22.0	18.0	44.0	82.0	56.0	108.0	0.0	0.0	1.0	0.0	913.0	1374.0	614.0	921.0	27.0	11.0	1.0	1.0	3.0	3.0	2.0	2.0	1.0	1.0	5.0	3	7.0	10.0	0.0	1.0	15.0	20.0	14.0	19.0	18	30	141.0	137.0	92.0	80.0	98.0	103.0	174.0	189.0	1.0	5.0	4.0	0.0	0.0	0.0	4.0	5.0	21.0	29
TCGA-A2-A3XU	TCGA-A2-A3XU-10A	TCGA-A2-A3XU-01A	b15bc969-fc2b-42d7-929e-89a442569212	e2433edc-5f31-4962-9090-15c4d1a901ab	18	6.0	198.0	1089.0	5.0	16.0	31.0	45.0	29.0	85.0	0.0	8.0	6.0	23.0	108.0	440.0	44.0	217.0	4.0	10.0	5.0	10.0	14.0	41.0	12.0	22.0	12.0	28.0	1.0	0.0	101.0	140.0	67.0	100.0	123.0	105.0	0.0	1.0	32.0	47.0	27.0	45.0	1.0	0.0	4.0	2	22.0	28.0	32.0	40.0	12.0	22.0	9.0	10.0	38	52	17.0	52.0	12.0	40.0	11.0	41.0	26.0	79.0	1.0	0.0	0.0	4.0	1.0	0.0	49.0	40.0	99.0	86
TCGA-A7-A13H	TCGA-A7-A13H-10A	TCGA-A7-A13H-01A	dd8b9619-2e7b-412d-b76c-4799bf1d996b	29e029c1-f193-4ae6-b113-8dfd298de43f	26	20.0	177.0	151.0	9.0	25.0	65.0	62.0	64.0	77.0	2.0	8.0	49.0	46.0	408.0	639.0	154.0	281.0	7.0	5.0	3.0	10.0	15.0	29.0	21.0	21.0	24.0	2.0	1.0	0.0	349.0	271.0	182.0	166.0	117.0	82.0	0.0	0.0	11.0	31.0	12.0	26.0	1.0	0.0	2.0	2	19.0	20.0	31.0	21.0	4.0	19.0	7.0	14.0	40	25	6.0	28.0	4.0	18.0	1.0	14.0	15.0	58.0	0.0	0.0	0.0	0.0	1.0	0.0	73.0	42.0	84.0	60
TCGA-AR-A254	TCGA-AR-A254-10A	TCGA-AR-A254-01A	e0813934-99dc-4fa3-a555-fbb5eb153f1e	2ad724ff-7a3d-4529-b3c9-e284fdff3dd9	10	8.0	1.0	1.0	37.0	41.0	67.0	93.0	120.0	143.0	27.0	52.0	47.0	57.0	607.0	799.0	413.0	444.0	1.0	4.0	26.0	18.0	78.0	48.0	34.0	49.0	2.0	3.0	1.0	2.0	489.0	361.0	463.0	296.0	18.0	11.0	1.0	3.0	7.0	3.0	9.0	2.0	3.0	0.0	4.0	5	5.0	7.0	0.0	4.0	17.0	16.0	12.0	7.0	18	12	122.0	99.0	81.0	65.0	107.0	86.0	176.0	161.0	1.0	2.0	0.0	2.0	1.0	3.0	4.0	9.0	17.0	11
